
ClusterName	GeneSetName	GeneSet#	ModGene#	Hit#	GeneSet	FoldEnrichment	Pval	BH
Cluster_3	TF_TG_PROXIMAL_FILTERED_FOS	418	2382	98	CDCA3,CHAF1A,INCENP,CENPA,SHKBP1,LIMS1,SHC1,HSP90B1,G3BP1,SDF2L1,SP1,LRCH4,ITGB5,TNFRSF1A,BCAT1,CDC45,HNRNPA1,FBXO5,ATP6V1G1,TRIB1,CALR,PRPF40A,CTTNBP2NL,GBA,FAM196B,ORMDL2,UBE2C,CAV1,ELK3,BCL10,FAM126A,LAMP1,PGD,THOC6,SLC26A2,FANCF,TPP1,TNPO1,ARRDC4,TOP2A,PARP4,VGLL4,MLH1,PMF1,FAM83D,YBX1,DNM2,LPIN1,HEXA,ACTL6A,EMP1,GATAD2A,ZNF691,SLC25A45,S100A6,UPP1,P4HB,EIF4A1,TM4SF1,PTTG1IP,CCT3,TNFRSF12A,SPC25,CD93,STT3A,TMEM45A,SH3TC2,VIM,SERPINE1,CREB3L2,PRR11,SKA2,S100A10,HBP1,TCF19,ANXA2,ADAM9,AK2,CDK4,IARS,PTBP1,TRAF2,WBP1,WASF2,TXNRD1,CD109,CDR2,GADD45A,ANP32E,PRMT1,SGK1,MPZL1,AXL,ARHGAP19,HSPA5,ARHGAP24,CKS1B,TGFBR2	1.653057822022425	2.617727268018782E-7	3.34487373135733e-06
Cluster_3	TF_TG_PROXIMAL_FILTERED_NFYB	308	2382	77	TXNIP,CDCA3,CHAF1A,CENPA,SHKBP1,CENPK,CDKN3,SHC1,HSP90B1,G3BP1,SDF2L1,SP1,LRCH4,CDC45,FYN,HNRNPA1,HNRNPAB,FBXO5,ZBTB5,CALU,PRPF40A,CANX,ORMDL2,ETV4,RRM2,FAM126A,GART,SLC39A1,PGD,FANCF,MCM5,PLEKHH2,CEP152,ARRDC4,C14ORF80,TOP2A,NFYA,MLH1,PMF1,FAM83D,YBX1,H2AFX,DNM2,MYH9,PIF1,DYNLL1,SIRT2,GATAD2A,ZNF691,KPNA2,KPNB1,GGCT,HMG20B,ERAP1,P4HB,EIF4A1,KIF14,PAK4,SPC25,HMGB2,TMEM45A,CREB3L2,PRR11,SKA2,HBP1,TCF19,AK2,DUSP10,TRAF2,ASPM,WASF2,ANP32E,PRMT1,MPZL1,ARHGAP19,HSPA5,CKS1B	1.7626994122586064	3.6612415203694496E-7	4.21042774842487e-06
Cluster_3	TF_TG_PROXIMAL_FILTERED_REST	288	2382	15	SEC14L5,SYT4,REST,PRUNE2,TNR,PLEKHG2,RPS16,MYT1,SLC25A13,PPP1R15B,TMEM198,ZNF579,ZFP36,FBL,DLL3	0.367229044220543	1	1
Cluster_3	TF_TG_PROXIMAL_FILTERED_NFKB1	132	2382	40	MITD1,HSP90B1,BMF,LCP1,ACTB,ICAM1,PTMA,LPXN,TNFAIP3,TAPBP,CRYZ,IFIH1,RFFL,SLC35B2,HLA-B,PMF1,FCHSD2,AIM2,SIRT2,STAT1,PSMB8,PSMB9,NCF2,BIRC3,PTPN6,RASSF2,CD86,IRF1,IRF5,BCL2A1,MAML2,NDE1,LAPTM5,TAP1,TRAF4,CFLAR,B2M,PFN1,ANP32E,NFKBIE	2.13660534819225	1.825131094708569E-6	1.74908396576238e-05
Cluster_3	TF_TG_PROXIMAL_FILTERED_SUZ12	271	2382	14	MT1E,OLIG1,OLIG2,CDKN2C,CDKN2A,HLX,BUB3,FLI1,PRRX1,AATF,FOXD3,NKX2-2,MAFB,TRADD	0.36424784902760865	1	1
Cluster_3	TF_TG_PROXIMAL_FILTERED_RFX5	87	2382	29	TRIM26,NASP,TNFAIP8,HLA-DQA1,GART,HLA-DQB1,FANCG,TPP1,HAUS5,APOC1,HLA-B,PARVG,TOP2B,PMF1,CKS2,HLA-DMA,PSMB8,GATAD2A,PSMB9,MIA,MOG,GPD1,VCP,TAP2,TAP1,PNRC2,B2M,MYH14,ARAP1	2.3502658830114753	6.48390386925546E-6	5.3260638926027e-05
Cluster_3	TF_TG_PROXIMAL_FILTERED_EBF1	265	2382	65	PTAFR,CENPM,CDC25A,IL6ST,TNFRSF14,LY86,TSPAN12,PGLS,FYN,MARCKSL1,PPAN,PLD1,STARD13,YTHDF2,TPP1,NLRC5,CSK,RFFL,SLC35B2,RPS6KA1,RPS11,TLN1,SLC44A2,SIPA1,CASP6,DNM2,MYH9,TMC6,NCF4,SH3GLB1,UPP1,PTPN6,IFI30,RASSF2,ST6GAL1,CTSA,PILRA,CTSZ,GNGT2,CD37,CCR6,LAT2,CD82,TBC1D1,IRF5,MVP,LAPTM5,ABI3,NAGLU,SEMA6A,DNMT1,SLC15A4,CFLAR,PTPN13,TPCN2,CCDC88B,CLIC4,PRMT1,GALNT10,ARID5A,NFKBIE,FGR,SASH3,S1PR2,BAX	1.7294409327820288	7.070097863142609E-6	5.42040836174267e-05
Cluster_3	TF_TG_PROXIMAL_FILTERED_SIN3A	196	2382	49	CDCA3,SDF2L1,CDC45,PPAN,ACTB,CCDC86,PCNA,TGIF1,RRM2,PLK1,WDR46,DHRS1,MCM7,CKAP2L,SLC35B2,VARS,TINF2,SCFD1,TOP3B,FANCD2,PMF1,DDAH2,PPP2R3C,PSME1,GABARAP,STAT1,SLC25A1,RCC1,ERI2,SNX5,BRCA1,G2E3,CD68,PHF19,DDX21,AURKA,PRR11,SKA2,CDC6,ABHD4,RAD51,CLIC1,RANBP1,TRIP13,HSPA5,HIST1H1E,HIST1H1C,GMPR2,SHCBP1	1.7626994122586062	4.958391369022506E-5	0.000356384379648493
Cluster_3	TF_TG_PROXIMAL_FILTERED_SMARCA4	123	2382	34	SDF2L1,HNRNPA1,ACTB,HNRNPA2B1,POLG2,MCL1,RPL13A,SLC35B2,RPS18,RPS11,TUBB,CBX3,DDAH2,MDC1,S100A6,SLC38A2,PTPN6,RCC1,TM4SF1,KIF2C,NPM1,PHF19,MAT2A,MYC,PRDX2,ANXA2,ZFP36,RPSA,CLIC1,SGK1,RANBP1,HSPA5,HIST1H1E,HIST1H1C	1.9490009761558573	8.013505280456164E-5	0.000542090063089682
Cluster_3	TF_TG_PROXIMAL_FILTERED_TBP	195	2382	48	SDF2L1,HNRNPA1,PTMA,PCNA,HNRNPA2B1,NASP,UBE2S,HLA-DQA1,RPL10A,PLEKHG2,RPL13A,NSL1,RPS18,RPS26,RPS27,HIST1H2BB,PMF1,SRGN,H2AFX,RPS3A,RPLP1,RPLP0,EEF2,TM4SF1,NPM1,MAT2A,RPL8,RPL36,PRDX1,TRIM7,RPL10,RPL12,RPL11,RPL15,ZFP36,RPS8,RPS5,RPS6,RPSA,ANG,B2M,C8ORF4,ANP32E,MPZL1,HIST1H1D,HIST1H1E,HIST1H1B,HIST1H1C	1.7355809597623197	1.0942429263290977E-4	0.000699099647376924
Cluster_3	TF_TG_PROXIMAL_FILTERED_NFYA	266	2382	61	TXNIP,CDCA3,CHAF1A,CENPA,SHKBP1,CENPK,SHC1,G3BP1,SDF2L1,SP1,LRCH4,CDC45,HNRNPA1,FBXO5,ZBTB5,CALU,CALR,PRPF40A,CANX,ORMDL2,RRM2,FAM126A,SLC39A1,PGD,FANCF,CEP152,ARRDC4,TOP2A,MLH1,PMF1,FAM83D,YBX1,H2AFX,DNM2,SIRT2,GATAD2A,ZNF691,KPNB1,GGCT,ERAP1,P4HB,EIF4A1,SPC25,STT3A,HMGB2,TMEM45A,CREB3L2,PRR11,SKA2,HBP1,TCF19,AK2,DUSP10,TRAF2,ASPM,WASF2,ANP32E,PRMT1,ARHGAP19,HSPA5,CKS1B	1.616912242823684	1.2140073546973444E-4	0.000734793925211551
Cluster_3	TF_TG_PROXIMAL_FILTERED_E2F1	432	2382	89	ORAI1,ATF3,CDCA4,SHMT1,EIF2AK2,SLC7A1,ATAD2,BLM,ARPC5,ITGB1,UHRF1,HNRNPAB,POLA1,DHRS13,APRT,PTMA,CRTAP,UBE2T,GNB4,AMOTL2,TNFAIP8,LMNB1,CAD,RRM2,GALE,SMC4,CDKN1B,USP1,CDKN2C,RRP1B,TMEM179B,TM7SF3,OIP5,SLC39A1,FANCA,SYNE2,LBR,RFC4,HAUS2,TFDP1,MCM3,MCM4,DNAJC9,MCM2,VAV2,TYMS,CBX3,BMPR1A,DCK,PPP2R3C,MDC1,EZH2,ARF6,SLC16A1,SOCS3,CDCA7L,DBF4,SLC25A24,MBOAT1,PRC1,TMPO,SNX5,VKORC1,NPM1,DCLRE1B,CCND3,CCNE2,CHD7,MAT2A,PRR11,ASF1B,NOLC1,SKA2,RDX,FA2H,TCF19,SSFA2,SULF2,CDK1,RBBP8,SKP2,CDT1,FEN1,TUBD1,TRIP13,DSCC1,NUSAP1,POLE,POLH	1.4525948860279254	2.6132887213745824E-4	0.00150264101479038
Cluster_3	TF_TG_PROXIMAL_FILTERED_RAD21	639	2382	122	DPYSL3,TIPARP,AIF1L,PPFIBP2,SLC7A5,SLC7A7,SNX18,CISH,CD274,SDF2L1,ACO1,ARL4A,TMBIM1,DCTPP1,TNFRSF21,TRIB1,TRIB2,SEC14L5,DECR1,SDC1,DHRS13,AKAP12,CTTNBP2NL,AHCY,PCNA,NFIL3,FAM196B,TTF2,PPIB,NUP160,CAV1,TNFAIP3,RND2,RND3,HSD3B7,GPATCH4,EHD2,CDKN1C,WDR38,OLFML3,DHRS1,DHRS4,RPL10A,TM7SF3,SNRPE,CNP,SRGAP1,PLXNB3,ADAMTS1,SCRN2,CTDSP1,RAB13,VARS,RPL18A,TINF2,GPR37L1,FAM43A,TOP3B,PARP3,CLDN11,PXN,PMF1,ASNSD1,CASP8,DDAH2,KRTCAP2,EDEM2,ABTB2,TMC7,ZNF219,MAPKAPK3,ISG20L2,GPR84,SOCS2,SOCS1,PTPRE,SLC25A1,UBE2L6,IFI35,NUBP1,RCC1,SLC12A9,C7ORF49,N4BP2,CELA1,ICK,CCR5,CD63,DCLRE1B,SH3GL3,PDGFRA,MRO,PHF19,IRF9,MAML2,MYC,CREB3L2,S100A10,PRSS48,SULF2,ZFP36,SEMA6A,IGFBP3,TAP2,ANG,C15ORF39,GLTP,ANTXR1,SOX4,SGPL1,TREX1,GADD45G,STAG2,TNFAIP8L2,RHOC,SGK1,PRIM2,NPL,MAP4K5,RGS16,FMNL3,PMP22	1.3461616794713611	5.039528359308647E-4	0.00275974172057378
Cluster_3	TF_TG_PROXIMAL_FILTERED_CTBP2	176	2382	11	OLIG2,CDKN2C,CDKN2A,PMF1,MEGF11,HLX,FLI1,PRRX1,BMP4,NKX2-2,MAFB	0.44067485306465154	1	1
Cluster_3	TF_TG_PROXIMAL_FILTERED_BCLAF1	113	2382	28	SDF2L1,LY86,HNRNPA1,ACTB,PTMA,POLG2,MCL1,SLC35B2,TOP3B,TUBB,PMF1,DDAH2,MDC1,PTPN6,RCC1,KIF2C,CD68,PHF19,RPS7,RHOBTB3,B2M,PFN1,CLIC1,RANBP1,HIST1H1D,HIST1H1E,HIST1H1B,HIST1H1C	1.7471003024156095	0.0025947028564529623	0.0129735142822648
Cluster_3	TF_TG_PROXIMAL_FILTERED_POU2F2	99	2382	25	PPAN,ACTB,PTMA,AHCY,PLEKHG2,CSK,SLC35B2,HLA-B,HIST1H2BB,RRAS2,STAT1,STAT3,PTPN6,EIF4A1,CD68,ZCWPW1,ZFP36,MPDU1,RPL7A,B2M,PFN1,HIST1H1D,HIST1H1E,HIST1H1B,HIST1H1C	1.7805044568268749	0.0033899438873919766	0.0162434811270866
Cluster_3	TF_TG_PROXIMAL_FILTERED_PAX5	146	2382	33	TPST1,LRCH3,PPAN,ACTB,OTUD7B,APRT,PTMA,GBA,TIMM8A,WDR89,MKS1,KIFC1,CTDSP1,FAM43A,GNA13,WDHD1,HEXA,PSMB8,FRMD5,SOCS1,SOCS4,FOXN2,PTPN6,PTTG1IP,MICAL1,CD68,CYBA,DDX59,LAPTM5,ZFP36,RPS5,TFEB,HIST1H1E	1.59367344122011	0.005763670448692131	0.0265128840639838
Cluster_3	TF_TG_PROXIMAL_FILTERED_ZBTB7A	182	2382	39	AIF1L,SDF2L1,ACTB,RRM2,SLC4A2,GAMT,ADAMTSL4,KAT2B,PLEKHG2,SLC35B2,VARS,VASP,TOP3B,CERCAM,DDAH2,ZBTB7B,FLNC,SLC16A3,FSCN1,SOCS1,SLC25A1,MDK,SLC12A4,PPP1R14B,N4BP2,RCOR2,CD63,PHF19,MYC,TMEM198,PLCB3,ZFP36,RPS8,TRAF4,ANP32B,CLIC1,PRMT1,RHOC,RANBP1	1.5108852105073767	0.0072803399803612326	0.0311890592315032
Cluster_3	TF_TG_PROXIMAL_FILTERED_E2F6	263	2382	53	FAM111A,SLC7A5,ODC1,GOLIM4,SDF2L1,TRIM59,CDC45,CDC16,CALU,GBA,SYCE2,GNB4,HNRNPF,PLLP,RRP1B,EBNA1BP2,FANCA,MCM4,HDAC2,RPS13,TINF2,DNA2,TMED1,MLF1,MLH1,ARHGDIA,FANCD2,CASP2,NCAPG,EZH2,SLC16A1,TXLNA,FOXN2,PIK3R3,N4BP2,XRCC2,CCDC122,AATF,PHF19,DDX31,RAN,RPL31,ASF1B,ZCWPW1,AK2,TRAF4,ANP32B,ZBTB8OS,RANBP1,PDIA4,PDE3B,GUSB,FMNL3	1.4208831764213863	0.007322648689135523	0.0311890592315032
Cluster_3	TF_TG_PROXIMAL_FILTERED_BCL11A	59	2382	16	LARP7,DHFR,ACTB,PTMA,LPXN,CSK,PMF1,PTPN6,RCC1,CD68,IRF5,LAPTM5,ZFP36,CFLAR,MPEG1,HIST1H1D	1.9120807183822168	0.007996827274255658	0.0328441120192643
Cluster_3	TF_TG_PROXIMAL_FILTERED_CEBPB	213	2382	44	DDIT3,ATF3,PRPF38A,MMP19,ETF1,TRIB3,TRIB1,NOL11,PCNA,NFIL3,C4ORF46,HMOX1,HNRNPF,RPL13A,RFFL,PYCR1,COTL1,ASNSD1,DBI,ATP5G2,RPS3A,ETFDH,POC1A,C2ORF76,SESN2,NFE2L2,ERI1,XRCC5,ANLN,TF,BRCA1,CCND3,AURKA,NUP35,CDC42SE1,CSF3R,ADAM9,IARS,ANG,ARHGAP24,ABCC3,SPRY4,MEIS1,LTBR	1.4565028007395058	0.00978233622444774	0.0387920229590169
Cluster_3	TF_TG_PROXIMAL_FILTERED_ELK4	96	2382	23	SHC1,BRIX1,GNAI3,GPATCH4,SNRPE,MCL1,RPS18,PMF1,RBM3,ARF4,BCL2L12,SRD5A1,SURF6,RPL27A,CCT5,IRF3,RPL32,RPL24,RPL12,RPS6,C1ORF112,FEN1,CKS1B	1.6892536034144976	0.011537349473924943	0.0442265063167123
Cluster_3	TF_TG_PROXIMAL_FILTERED_IRF1	28	2382	9	ZC3HAV1,SDF2L1,TOP3B,PSMB8,PSMB9,ISG15,TAP2,TAP1,TMEM140	2.266327815761065	0.012418275814810302	0.0460677973775221
Cluster_3	TF_TG_PROXIMAL_FILTERED_HNF4A	224	2382	45	LAPTM4A,TMBIM1,TRIM47,LTV1,NEU4,AHCY,EEF1B2,MAN1A1,ETV4,SARDH,CFB,NFATC3,TK1,HADHB,HADHA,DHRS1,MAP3K11,CTDSP1,NSL1,UGDH,C2,C3,BDH1,ZNF219,SLC16A3,NFE2L2,ATP7B,NSMCE1,CTSA,TF,CCR6,TMEM150A,AURKA,EPS8L2,ZFP36,ANG,CYP27A1,CARHSP1,CLIC1,ABCC3,GMPR2,LCAT,HSPD1,ERBB3,HSPE1	1.4164548848506657	0.015454645830822938	0.0551866116827053
Cluster_3	TF_TG_PROXIMAL_FILTERED_GATA2	326	2382	62	NDST1,AIF1L,LIMS1,SDF2L1,ITGA2,TNFRSF1A,SMARCA5,FAM196B,AMOTL2,TES,BCL10,SAMSN1,HNRNPF,PDCL,TNPO1,ANGPT2,PNP,PYCR2,SLC44A1,TOP3B,TLR4,FAM46C,ARHGDIB,PXN,PMF1,H2AFX,RASA3,CHIC2,HSPG2,FLI1,VWA5A,SLC25A1,PPP1R15B,CCL2,RCC1,ST6GAL1,TM4SF1,PTTG1IP,PLEKHA4,PICALM,PHF19,SH3TC2,SERPINE1,MYC,ANXA2,ANXA3,PLCB2,LPCAT2,FAM107B,ADAM9,RHOBTB3,RASAL3,TXNRD1,CFLAR,GADD45A,NMI,GNG12,RHOJ,SGK1,NPL,RANBP1,ALOX5AP	1.3409492461353814	0.015836158135037172	0.0551866116827053
Cluster_3	TF_TG_PROXIMAL_FILTERED_SMARCB1	121	2382	27	SDF2L1,CDC45,HNRNPA1,ACTB,HNRNPA2B1,POLG2,THOC6,SLC35B2,CBX3,DDAH2,S100A6,PPP1R14B,PTPN6,RCC1,TNFRSF12A,PHF19,MAT2A,PRDX2,ANXA2,ZFP36,RPSA,CLIC1,RANBP1,ALDH3B1,HSPA5,HIST1H1E,HIST1H1C	1.5733184836688383	0.01754089507550873	0.0593294980495148
Cluster_3	TF_TG_PROXIMAL_FILTERED_TAF7	69	2382	17	LARP7,HNRNPA1,ACTB,CCDC80,PTMA,HNRNPA2B1,MCL1,RPL13A,PMF1,PTPN6,RCC1,KIF2C,HIST1H1D,HIST1H1E,HIST1H1A,HIST1H1B,HIST1H1C	1.7371530439650031	0.022466961232357054	0.0738200154777446
Cluster_3	TF_TG_PROXIMAL_FILTERED_SRF	249	2382	48	AIF1L,TBL3,SNX18,PLOD1,SDF2L1,TBXAS1,CDC45,MYO1E,ACTB,TAGLN,PDCL3,EEF1B2,POLD1,RNH1,BCL10,PRUNE2,RPS15A,HIPK2,PGD,MCL1,TOP3B,LIMA1,PMF1,LPP,AIM2,RSU1,LAG3,BCL2L12,SURF6,TSPAN2,REV3L,CD48,EXOSC9,DCLRE1B,PHF19,IRF3,AURKA,RPL32,RPL22,RPL24,PRDX2,BATF2,ZFP36,LSM5,CLIC1,RAD54L,RANBP1,B4GALT1	1.3591899082476	0.027486972429006235	0.0878056063704366
Cluster_3	TF_TG_PROXIMAL_FILTERED_SIX5	309	2382	31	TESK2,CDCA3,CDCA8,AIF1L,JOSD2,MED27,CNPY2,ZNF420,SDF2L1,CDC45,BUB1B,DCAKD,TMEM208,SLC4A2,NTHL1,WDR46,CNIH4,SEC11C,PANK3,RPL18A,IFRD2,TOP3B,PMF1,BUB3,SIRT2,LARS,TOR1AIP2,FAM96A,PRPF31,DPM3,GMPR2	0.7073615764403468	1	1
Cluster_3	TF_TG_PROXIMAL_FILTERED_ZBTB33	196	2382	38	ANKFY1,AIF1L,CHAF1A,MED22,KIAA1524,SDF2L1,ACTB,CDC20,NOL11,RPS15A,RPL10A,LAMP1,RPL13A,POLR1C,RPS19,RPS11,TOP3B,PMF1,DARS,NCAPG,MAK16,EIF4A3,THAP2,SNX5,NCOA4,MRPS7,RPL26,SKA3,PRDX1,RPL12,RPS7,RPS6,MAD1L1,SLC15A4,LSM3,RPL7A,TIPIN,PFN1	1.3669913809352454	0.039412705366398425	0.119275292556206
Cluster_3	TF_TG_PROXIMAL_FILTERED_PRDM1	19	2382	6	INPPL1,VEZF1,TM4SF1,ID3,SP110,C8ORF4	2.22656767864245	0.0422761934737823	0.122131125888559
Cluster_3	TF_TG_PROXIMAL_FILTERED_KAT2A	33	2382	9	ACTB,PMF1,TM4SF1,CCT5,SGK1,HIST1H1D,HIST1H1E,HIST1H1B,HIST1H1C	1.922944813373025	0.04248039161341174	0.122131125888559
Cluster_3	TF_TG_PROXIMAL_FILTERED_JUN	208	2382	40	DDIT3,ATF3,JUN,LIMS1,BRIX1,SDF2L1,BCAT1,TRIB1,CTTNBP2NL,PLD1,TNFAIP3,TNPO1,LEPROT,TLR4,GAS2L3,PMF1,RHBDF1,DDAH2,EMP1,EMP3,SLC25A45,PPP1R15B,CCL2,TM4SF1,SNX5,PHF19,VIM,SERPINE1,RPL24,S100A10,ANXA2,ADAM9,ITPRIPL2,CD109,CLIC1,RANBP1,HSPA5,ARHGAP24,HIST1H1B,UACA	1.3559226248143124	0.044708185307943495	0.125401007571061
Cluster_3	TF_TG_PROXIMAL_FILTERED_EP300	458	2382	80	TXNIP,AIF1L,TCP11L2,CENPE,PLOD2,SDF2L1,ETFB,CDC45,HNRNPA1,EIF3B,TRIM25,TRIB3,AHCY,NFIL3,MYO9B,PLD1,NUP160,AMOTL2,RND3,ETV4,RALY,TES,DHRS1,ANKRD13A,EMILIN1,CTDSP1,MCM4,HDAC2,HAUS8,TINF2,TOP3B,PMF1,C3,SS18,STAT1,STAT3,SLC16A3,NFE2L2,CDCA7L,PPP1R15B,TM4SF1,PIK3R3,TSPAN4,A2M,TF,KIF2C,IRF9,MAT2A,SERPINE1,RPL35,RPL22,PRDX2,S100A10,GIPC1,PRSS23,TRIM7,ANXA2,RPL19,IRS1,BZW2,GPT2,DNMT1,CNOT6,TRAF4,ANG,PRR5L,TXNRD1,C8ORF4,CARHSP1,CLIC1,CTNNA1,MPZL1,HSPA5,TGFBI,B4GALT1,HIST1H1E,TGFBR2,HSPD1,SASH1,HSPE1	1.2315803753771921	0.048556093848110556	0.130575641835283
Cluster_3	TF_TG_PROXIMAL_FILTERED_TFAP2A	121	2382	25	ORAI1,APEH,TRIB1,PLLP,NSA2,MCM2,RPS16,C14ORF80,VAV2,C3,SPSB2,PIM3,SLC25A45,S100A6,BIRC3,PPP1R15B,TAGLN2,CRIP1,SERTAD3,DDX59,S100A13,BZW2,DSCR3,ALDH3B1,STOM	1.456776373767443	0.04882393564275798	0.130575641835283
Cluster_3	TF_TG_PROXIMAL_FILTERED_HNF4G	126	2382	26	TMBIM1,AHCY,EEF1B2,ETV4,CFB,NFATC3,DHRS1,CTDSP1,TINF2,C14ORF119,DDAH2,PSME1,ZNF219,SLC16A3,NFE2L2,SNX5,CTSA,BRCA1,SAMHD1,AURKA,ANG,CARHSP1,CLIC1,GMPR2,HSPD1,HSPE1	1.4549264990071036	0.053030196312847395	0.135535106533661
Cluster_3	TF_TG_PROXIMAL_FILTERED_ZNF274	81	2382	18	AIF1L,BAZ1A,ZNF426,SDF2L1,HEATR5A,DHRS1,CFL2,TINF2,SCFD1,TOP3B,PMF1,C14ORF119,PPP2R3C,PSME1,SNX5,G2E3,RPL12,GMPR2	1.56684392200765	0.05303547646969354	0.135535106533661
Cluster_3	TF_TG_PROXIMAL_FILTERED_JUND	359	2382	64	LARP7,AIF1L,MTMR11,NEK2,SHC4,CD274,BRIX1,SDF2L1,HPS5,TSPAN31,ACTB,TRIB1,CTTNBP2NL,PTMA,GBA,PLD1,ETV4,EPCAM,DHRS1,TMEM39A,THOC6,HAUS5,CTDSP1,TINF2,FUT10,SCFD1,LIMA1,ARHGDIA,PMF1,DDAH2,RBPJ,PSME1,ZBTB7B,STAT1,STAT3,ZNF219,SLC16A3,PPP1R15B,PRC1,P4HB,EIF4A1,RCC1,TM4SF1,SNX5,TNFRSF12A,ESYT1,CD68,TOR1AIP2,MAT2A,RPL24,PRDX2,S100A10,ANXA2,CARHSP1,CLIC1,CTNNA1,HSPA5,HIST1H1D,HIST1H1E,HIST1H1B,HIST1H1C,TGFBR2,GMPR2,ABCE1	1.25696671180558	0.055408802486997796	0.136212375171007
Cluster_3	TF_TG_PROXIMAL_FILTERED_GTF2B	229	2382	43	ATF3,SDF2L1,HPS1,RABGGTB,HNRNPA1,PPAN,BST2,HNRNPA2B1,NUP160,CAND2,PDCL,PLEKHG2,RPS18,RPS27,RPS23,TOP3B,CBX3,H2AFX,RPS3A,ALDH16A1,RPLP1,RPLP0,PSMB2,SBNO2,KIF2C,NPM1,MAT2A,GLB1,RPL7,RPL36,PRDX1,TRIM7,RPL15,ZFP36,RPS6,ANG,UNC93B1,MPZL1,RANBP1,ALDH3B1,HIST1H1D,HIST1H1E,HIST1H1C	1.3239489035304817	0.05566940550467253	0.136212375171007
Cluster_3	TF_TG_PROXIMAL_FILTERED_BRCA1	169	2382	33	ANKFY1,CHAF1A,MED22,CDC20,NOL11,EHD1,RPL10A,LAMP1,RPL13A,POLR1C,RPS19,RPS11,PMF1,NCAPG,TMCO1,EIF4A3,IMP3,THAP2,RPL27A,NCOA4,CCT5,TAF1D,RPL26,SKA3,PRDX1,RPL12,RPS6,MAD1L1,SLC15A4,LSM3,RPL7A,TIPIN,PFN1	1.3767829728883787	0.058451273488920555	0.140039509400539
Cluster_3	TF_TG_PROXIMAL_FILTERED_GTF2F1	60	2382	14	AIF1L,SDF2L1,HNRNPA1,TOP3B,PMF1,RPLP1,TM4SF1,MYC,RPL12,TARS,RANBP1,HSPA5,HIST1H1E,HIST1H1C	1.6451861181080325	0.060383512636445126	0.141716407207983
Cluster_3	TF_TG_PROXIMAL_FILTERED_FOSL2	61	2382	14	NEK2,TRIB1,DHRS1,THOC6,TINF2,SCFD1,PMF1,SLC16A3,SAP25,TNFRSF12A,SIVA1,CARHSP1,CLIC1,TGFBR2	1.6182158538767533	0.06330473421628788	0.143610678009708
Cluster_3	TF_TG_PROXIMAL_FILTERED_IRF3	88	2382	19	CENPA,SHC1,G3BP1,SP1,LRCH4,HNRNPA1,ORMDL2,UBE2C,SCFD1,TOP2A,HIST1H2BB,PMF1,DNM2,SNX5,PRR11,SKA2,ANP32E,HSPA5,CKS1B	1.5223313105869778	0.06368821372604462	0.143610678009708
Cluster_3	TF_TG_PROXIMAL_FILTERED_MEF2C	31	2382	8	ACTB,CSK,PMF1,LY9,SH3BP2,PTPN6,LAPTM5,HIST1H1E	1.819560683621787	0.07140528675010718	0.157915538005045
Cluster_3	TF_TG_PROXIMAL_FILTERED_FOXA1	386	2382	67	TXNIP,GSTO1,GOLM1,ATAD2,FBXO32,ETFB,BCAS1,LGALS8,BTD,TRIB1,AHCY,PLD1,ECT2,TGIF1,ETV4,REP15,RALY,ELK3,CFB,SLC39A1,SLC26A2,MCM7,CTDSP1,PLEKHH2,P2RY6,FAM43A,SORBS3,PMF1,LRP10,DDAH2,FAM84B,C2,TMC7,BDH1,SLC16A3,HACL1,MDM2,NFE2L2,TM4SF1,TSPAN4,A2M,TF,NCOA4,G2E3,TRIL,SERPINE1,SERPINF2,S100A13,S100A10,HBP1,ANXA6,IRS1,NAGLU,GPT2,ABHD4,DUSP11,DUSP10,ANG,CFLAR,MTUS1,CLIC1,TMEM140,RPL7L1,TMEM123,TDRD7,TGFBR2,STOM	1.223843115246908	0.07622049979751708	0.165384103334235
Cluster_3	TF_TG_PROXIMAL_FILTERED_SP1	363	2382	63	TESK2,CDCA2,CDCA3,CENPA,SHKBP1,SHC1,HSP90B1,G3BP1,SDF2L1,SP1,LRCH4,CDC45,HNRNPA1,HNRNPAB,ZBTB5,CALR,PRPF40A,CANX,ORMDL2,UBE2C,CFB,PGD,FANCF,ARRDC4,TINF2,C14ORF80,TOP2A,TOP3B,HIST1H2BB,DNM2,DDAH2,MYH9,RBPJ,C3,ZBTB7B,ACTL6A,GATAD2A,ZNF691,KPNB1,NXT1,P4HB,EIF4A1,FKBP14,VCP,STT3A,PHF19,DDX59,CREB3L2,PRR11,RPN2,SKA2,HBP1,ABHD2,AK2,TRAF2,WBP1,ANP32E,CLIC1,PRMT1,RANBP1,TMEM14C,HSPA5,CKS1B	1.2236921539646521	0.0805465056236503	0.171534224939255
Cluster_3	TF_TG_PROXIMAL_FILTERED_TFAP2C	181	2382	34	ORAI1,PTRH1,GOLIM4,APEH,TRIB1,AMOTL2,PBK,PLLP,NSA2,MCM2,RPS16,C14ORF80,VAV2,C3,SPSB2,PIM3,SLC25A45,S100A6,CDCA7L,BIRC3,PPP1R15B,PPP1R14B,TAGLN2,SNX5,CRIP1,SERTAD3,DDX59,DDX58,S100A13,BZW2,DSCR3,GPX1,ALDH3B1,STOM	1.3244592268904445	0.08559343601347483	0.17896809348272
